,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
7613,29,2,20230,2,7,2,8,0,4,1,0,0,34,39,1
7614,26,4,15901,11,8,5,14,4,4,1,0,0,39,26,0
7615,29,1,15260,11,8,0,1,4,2,0,0,0,39,0,0
7616,22,4,19034,1,6,2,8,0,2,1,40,0,36,39,0
7617,17,4,2662,11,8,4,4,4,4,0,0,0,19,9,0
7618,18,4,644,11,8,0,8,1,4,0,0,0,34,39,0
7619,13,4,21071,11,8,4,1,4,4,1,0,0,40,39,0
7620,8,4,7877,11,8,4,7,1,2,1,0,0,27,39,0
7621,27,4,6009,12,13,2,4,0,4,1,0,0,34,39,1
7622,18,4,6594,11,8,0,1,4,4,0,0,0,39,39,0
7623,24,4,8135,11,8,2,6,0,4,1,0,0,39,39,0
7624,26,1,13085,9,12,2,1,0,4,1,91,0,39,39,1
7625,15,4,15211,15,9,4,1,1,4,0,0,0,39,39,0
7626,33,4,18404,5,3,2,3,0,4,1,0,0,39,39,0
7627,3,4,5664,15,9,4,1,3,4,0,0,0,14,39,0
7628,12,4,12620,11,8,2,1,5,4,0,0,0,19,39,0
7629,21,4,9136,14,14,2,10,0,4,1,118,0,68,39,1
7630,3,4,1009,0,5,4,6,4,4,1,0,0,49,39,0
7631,24,4,16345,11,8,4,12,4,2,0,0,0,39,39,0
7632,10,4,6344,15,9,4,4,1,4,0,0,0,64,39,0
7633,20,4,13102,6,4,2,3,0,4,1,0,0,39,39,0
7634,45,7,14501,12,13,5,10,4,4,0,0,0,23,0,0
7635,14,4,8229,0,5,0,8,1,4,1,0,0,39,39,0
7636,32,4,2447,15,9,0,1,1,1,0,0,0,39,39,0
7637,16,2,2950,9,12,4,10,1,2,0,0,0,49,39,0
7638,14,4,19377,11,8,2,3,0,4,1,0,44,39,39,1
7639,2,4,3353,15,9,4,8,2,4,0,0,0,34,39,0
7640,27,4,3804,5,3,2,7,0,4,1,0,0,39,39,0
7641,14,5,21125,15,9,4,4,1,4,1,0,0,64,39,1
7642,45,4,11921,11,8,6,5,4,4,0,0,0,39,39,0
7643,48,6,4828,15,9,2,4,0,4,1,0,61,9,39,1
7644,0,4,14478,6,4,2,8,0,4,1,0,0,39,39,0
7645,43,4,3046,11,8,2,14,0,4,1,0,0,43,39,1
7646,14,4,12313,1,6,2,3,0,4,1,0,0,39,39,0
7647,12,4,16888,15,9,4,8,4,2,0,0,0,39,39,0
7648,36,4,10278,11,8,2,7,0,4,1,0,0,39,39,1
7649,27,4,13292,15,9,2,12,0,4,1,0,0,39,39,1
7650,26,4,4914,1,6,2,12,0,4,1,0,0,59,39,0
7651,23,1,10260,15,9,2,3,0,4,1,0,22,39,39,0
7652,1,4,10873,1,6,4,12,3,2,0,0,0,9,39,0
7653,30,4,5235,11,8,0,3,4,4,0,0,0,42,39,0
7654,21,1,5788,9,12,2,10,0,4,1,66,0,39,39,0
7655,20,4,14068,7,11,2,8,5,4,0,0,0,24,39,0
7656,23,4,18559,15,9,5,12,1,0,0,0,0,39,39,0
7657,40,5,2057,11,8,2,10,0,2,1,0,0,59,39,1
7658,26,4,1954,11,8,5,8,1,4,0,67,0,39,39,0
7659,15,4,14867,9,12,2,10,0,3,1,0,0,39,7,0
7660,47,4,15630,15,9,2,12,0,4,1,0,0,39,39,0
7661,1,4,5492,2,7,4,12,3,4,0,0,0,19,39,0
7662,23,6,3515,9,12,4,4,1,4,1,0,0,49,39,0
7663,0,0,21561,1,6,4,0,3,2,0,0,0,39,38,0
7664,6,4,14066,11,8,4,7,1,4,1,0,0,39,39,0
7665,28,4,9499,8,10,0,1,4,2,0,0,0,39,39,0
7666,28,6,3311,12,13,0,10,1,4,0,0,0,14,39,0
7667,10,4,18817,0,5,4,8,1,4,1,0,0,59,26,0
7668,6,4,8551,15,9,3,6,4,4,1,0,0,39,39,0
7669,41,6,14174,11,8,2,5,0,1,1,0,0,29,39,0
7670,18,4,18526,11,8,0,13,4,4,0,0,0,72,39,0
7671,30,4,448,12,13,0,10,1,4,1,0,0,39,39,1
7672,16,4,3814,11,8,2,4,0,4,1,0,0,49,39,0
7673,10,4,11480,9,12,5,10,1,1,1,0,0,39,30,1
7674,29,4,2916,7,11,2,7,0,4,1,0,0,39,39,1
7675,7,4,20666,15,9,2,3,0,4,1,0,0,55,39,0
7676,23,4,15391,15,9,2,3,0,4,1,0,0,43,39,1
7677,27,4,11847,11,8,4,8,3,4,0,0,0,23,39,0
7678,14,2,7689,9,12,2,11,0,4,1,0,0,91,39,1
7679,20,4,7968,8,10,2,1,0,4,1,94,0,39,39,1
7680,6,4,20992,8,10,5,4,3,4,0,0,0,39,39,0
7681,13,5,4639,9,12,2,12,0,4,1,0,0,51,39,1
7682,14,4,16093,15,9,2,8,0,2,1,0,0,34,39,0
7683,7,0,4919,11,8,4,0,1,4,0,0,0,31,39,0
7684,15,4,13569,15,9,2,4,0,4,1,58,0,39,39,0
7685,10,4,10914,11,8,4,14,3,4,1,0,0,39,39,0
7686,18,2,4460,11,8,4,1,4,0,1,0,0,54,39,0
7687,10,4,9982,9,12,4,4,1,4,1,0,45,39,39,0
7688,13,6,10337,9,12,2,12,0,4,1,0,0,68,0,0
7689,16,6,974,11,8,4,5,3,4,1,0,0,68,39,0
7690,17,4,14975,10,15,2,10,0,4,1,0,0,44,39,1
7691,12,4,12956,15,9,2,3,0,4,1,0,0,49,39,0
7692,9,2,20909,12,13,4,10,1,4,0,25,0,39,39,0
7693,22,6,7939,11,8,4,3,3,4,1,0,0,39,39,0
7694,20,5,1025,15,9,2,4,0,4,1,50,0,49,39,1
7695,34,4,13145,15,9,0,4,1,4,0,0,0,49,39,1
7696,23,4,5222,15,9,5,3,4,4,1,76,0,46,39,1
7697,36,4,17922,5,3,2,3,0,1,1,0,0,39,40,0
7698,41,1,2858,15,9,2,13,0,1,1,0,17,39,39,1
7699,12,4,6650,9,12,2,13,0,4,1,0,0,39,39,1
7700,16,4,21112,11,8,2,7,0,3,1,0,0,39,26,0
7701,40,4,15944,12,13,2,4,0,4,1,0,0,59,39,1
7702,52,7,726,11,8,2,11,0,4,1,0,0,39,39,0
7703,3,4,11038,15,9,4,1,3,4,0,0,0,11,39,0
7704,39,4,20505,11,8,6,12,4,4,0,0,0,24,26,0
7705,32,4,9268,4,2,2,3,0,4,1,0,0,39,39,0
7706,17,4,18545,11,8,2,7,0,4,1,0,0,39,39,0
7707,53,4,2658,11,8,2,3,0,4,1,0,0,36,39,0
7708,27,4,13880,9,12,0,4,4,4,0,0,0,44,39,0
7709,20,4,19973,9,12,4,10,1,4,1,100,0,39,39,1
7710,41,2,15532,9,12,2,10,0,4,1,0,0,57,39,0
7711,25,6,3405,15,9,2,10,3,4,0,0,0,24,39,0
7712,24,4,14729,11,8,2,12,0,4,1,0,0,39,39,0
7713,11,4,1557,11,8,4,1,1,4,0,0,0,39,39,0
7714,30,2,5877,12,13,2,10,0,4,1,94,0,59,39,1
7715,7,4,16156,11,8,2,7,5,4,0,0,0,39,39,0
7716,41,6,14546,11,8,2,8,0,4,1,94,0,54,39,1
7717,1,4,18288,11,8,4,1,3,4,0,0,0,24,39,0
7718,33,4,12217,15,9,2,4,0,4,1,0,0,49,39,1
7719,52,4,21423,15,9,6,1,1,4,0,22,0,23,39,0
7720,67,4,15730,12,13,4,10,1,4,1,0,0,65,39,0
7721,30,4,6299,9,12,2,4,0,4,1,0,0,59,39,1
7722,2,4,20195,2,7,4,6,3,4,1,0,0,19,39,0
7723,7,4,20351,15,9,4,10,1,2,1,0,0,39,39,0
7724,31,0,11096,9,12,2,0,0,4,1,0,0,5,39,0
7725,36,4,419,11,8,0,7,1,4,1,0,0,49,39,0
7726,41,4,1509,15,9,2,12,0,4,1,0,0,44,39,0
7727,5,4,12442,15,9,4,6,2,4,1,0,0,23,26,0
7728,19,6,4858,15,9,2,4,0,4,1,0,0,51,39,0
7729,17,4,19413,2,7,4,1,4,4,0,0,0,39,39,0
7730,26,4,11142,3,1,6,10,4,4,0,0,0,20,26,0
7731,20,4,13721,11,8,2,6,0,4,1,0,0,23,39,0
7732,26,4,19724,14,14,5,13,1,4,1,0,0,49,4,1
7733,25,4,11702,15,9,2,13,5,4,0,0,0,39,39,1
7734,4,4,2369,15,9,4,8,3,4,1,0,0,29,39,0
7735,32,6,10417,11,8,2,12,0,4,1,0,0,59,12,0
7736,18,4,15779,11,8,2,8,2,2,1,0,0,39,39,0
7737,32,6,5375,15,9,6,3,4,4,0,0,0,29,39,0
7738,11,4,2880,15,9,4,8,1,2,1,0,0,39,39,0
7739,34,4,12031,3,1,2,3,0,4,1,0,0,39,26,0
7740,13,0,11219,9,12,4,0,1,4,0,0,0,39,39,0
7741,2,4,18955,5,3,4,8,1,4,1,0,0,59,39,1
7742,39,4,20142,6,4,2,8,0,4,1,0,0,39,39,0
7743,3,4,1078,11,8,4,8,1,4,1,0,0,7,39,0
7744,5,4,2139,15,9,4,1,3,4,0,0,0,36,39,0
7745,16,4,12582,11,8,2,7,0,4,1,118,0,55,39,1
7746,37,0,12393,11,8,0,0,2,4,1,0,0,44,39,0
7747,5,4,13659,15,9,4,3,1,4,1,0,0,49,39,0
7748,51,4,7314,15,9,0,9,2,4,0,0,0,29,39,0
7749,39,2,8174,9,12,0,4,4,4,0,0,0,39,39,0
7750,6,0,2472,11,8,4,0,1,4,1,0,0,39,39,0
7751,52,6,4488,6,4,2,1,0,4,1,0,0,39,39,0
7752,24,4,8802,9,12,4,13,1,4,1,0,0,39,39,0
7753,16,4,14487,11,8,4,7,4,2,0,0,0,39,39,0
7754,1,4,21062,1,6,4,12,3,4,0,0,0,7,26,0
7755,0,4,8081,1,6,4,8,3,2,1,0,0,15,14,0
7756,14,4,5641,1,6,0,6,2,2,1,0,34,39,39,0
7757,33,4,8478,15,9,2,13,0,4,1,0,0,59,39,1
7758,45,4,17929,0,5,6,6,1,4,0,0,0,39,39,0
7759,24,4,1499,11,8,0,1,4,4,0,0,0,51,39,0
7760,3,1,7553,11,8,4,8,1,4,0,0,0,39,39,0
7761,6,4,14919,7,11,4,12,3,4,1,0,0,29,39,0
7762,1,4,20881,11,8,4,8,1,4,1,0,0,19,39,0
7763,36,0,2142,5,3,5,0,1,4,1,0,0,39,39,0
7764,25,4,21068,6,4,2,3,0,4,1,0,0,39,26,0
7765,6,4,15091,9,12,4,10,1,4,1,0,0,39,39,0
7766,26,4,1461,11,8,0,1,2,4,0,0,0,39,39,0
7767,30,4,9250,11,8,2,12,0,4,1,0,0,54,39,0
7768,36,2,11487,4,2,2,8,0,4,1,0,0,39,26,0
7769,11,4,6715,0,5,4,6,1,4,1,0,0,39,39,0
7770,11,7,5570,15,9,2,11,0,4,1,0,0,39,39,0
7771,27,4,19292,15,9,2,10,0,4,1,0,0,44,39,0
7772,41,4,11277,11,8,2,7,0,4,1,0,0,39,39,0
7773,8,0,14323,5,3,4,0,1,4,0,0,0,31,26,0
7774,9,4,13766,11,8,4,7,4,4,0,0,0,39,39,0
7775,19,6,17517,15,9,2,5,0,4,1,57,0,7,39,0
7776,10,4,4698,11,8,0,8,1,4,0,0,0,39,39,0
7777,22,4,17782,10,15,2,4,0,4,1,0,0,44,39,1
7778,8,4,4063,9,12,2,4,0,4,1,0,0,39,39,0
7779,0,4,17797,1,6,4,8,3,4,0,0,0,14,39,0
7780,22,4,12521,9,12,0,4,1,4,1,0,0,49,39,0
7781,35,4,5516,11,8,2,7,0,4,1,0,0,39,39,0
7782,7,4,9875,9,12,4,12,1,4,0,0,0,49,39,0
7783,9,6,17571,8,10,2,5,0,4,1,0,0,54,39,0
7784,7,0,20278,9,12,4,0,1,4,0,0,0,39,39,0
7785,15,4,7825,11,8,2,6,0,4,1,0,0,39,39,1
7786,32,2,11229,12,13,2,11,0,4,1,0,0,39,39,1
7787,3,0,7716,15,9,4,0,2,4,0,0,0,24,39,0
7788,23,4,12563,1,6,2,5,0,4,1,0,0,39,39,0
7789,35,4,12608,14,14,0,4,1,4,1,0,83,59,39,1
7790,16,4,10153,11,8,4,1,1,4,1,0,0,39,39,0
7791,2,4,8981,11,8,2,7,2,4,1,0,0,19,39,0
7792,20,4,13889,8,10,2,10,0,4,1,0,0,39,24,0
7793,4,7,979,15,9,4,13,3,4,0,0,0,19,39,0
7794,16,4,6022,15,9,4,1,1,4,1,0,0,35,39,0
7795,11,4,7654,7,11,0,10,1,4,0,0,0,39,39,0
7796,31,4,17239,11,8,2,3,0,4,1,0,22,39,39,0
7797,26,4,13531,9,12,5,13,1,4,1,0,0,39,39,0
7798,15,4,11923,11,8,2,7,0,4,1,0,0,39,39,0
7799,11,4,10944,11,8,4,8,3,4,1,0,0,29,39,0
7800,30,6,15863,9,12,2,10,0,1,1,0,0,39,35,0
7801,20,4,11830,9,12,2,1,0,4,1,0,0,49,39,1
7802,9,4,16709,15,9,5,12,2,2,1,0,0,29,39,0
7803,38,4,6124,11,8,2,8,0,4,1,0,0,59,39,0
7804,23,4,12504,7,11,0,12,4,4,0,0,0,39,39,0
7805,14,4,14230,9,12,2,4,0,4,1,0,0,39,39,1
7806,22,4,3088,11,8,2,8,0,4,1,0,0,39,39,1
7807,37,5,3710,15,9,2,12,0,4,1,0,0,53,39,1
7808,21,4,14100,15,9,2,12,0,1,1,0,0,39,30,0
7809,36,6,11984,11,8,2,5,0,4,1,0,0,80,39,0
7810,10,6,19218,7,11,4,10,1,4,0,0,0,75,39,0
7811,25,4,6772,9,12,2,4,0,4,1,0,0,39,39,1
7812,45,4,5281,15,9,0,1,1,4,0,0,0,39,39,0
7813,30,4,11545,1,6,2,1,0,4,1,0,17,57,39,0
7814,9,4,3240,9,12,4,4,1,4,0,0,0,49,39,0
7815,16,0,11640,11,8,4,0,4,2,0,0,0,19,39,0
7816,42,4,3810,15,9,0,8,1,4,1,0,0,39,39,0
7817,25,4,1895,11,8,0,10,1,4,0,0,0,44,39,0
7818,8,4,12643,9,12,2,10,0,4,1,0,0,44,39,1
7819,41,4,7010,11,8,0,12,1,4,1,0,0,35,39,0
7820,13,4,18519,15,9,4,12,1,4,0,0,0,59,39,0
7821,4,4,17321,15,9,4,3,3,4,0,0,0,39,39,0
7822,44,4,13919,11,8,2,11,0,4,1,0,0,39,39,0
7823,16,4,8337,7,11,2,6,0,4,1,0,0,39,39,0
7824,34,4,10749,12,13,2,13,0,4,1,0,0,39,39,1
7825,53,4,14439,15,9,6,4,1,4,0,0,0,11,39,0
7826,38,0,13533,11,8,2,0,0,4,1,0,0,29,39,1
7827,12,6,11564,15,9,0,3,1,4,1,27,0,49,39,0
7828,29,4,5905,12,13,6,10,1,4,0,0,0,43,39,0
7829,18,1,26,15,9,0,4,4,1,0,0,0,39,30,0
7830,14,4,8072,11,8,2,3,0,4,1,0,0,42,39,1
7831,20,4,4283,15,9,2,4,0,4,1,0,0,41,39,1
7832,26,4,836,15,9,2,12,0,4,1,0,0,42,39,1
7833,6,4,11550,11,8,4,12,1,4,1,0,0,39,39,0
7834,24,4,5252,11,8,0,3,1,4,1,104,0,43,39,1
7835,25,2,10,9,12,2,10,5,4,0,0,0,49,39,1
7836,9,4,1455,0,5,4,1,1,4,0,44,0,39,39,0
7837,28,4,4368,15,9,2,4,0,4,1,0,0,39,39,1
7838,8,4,16474,7,11,2,12,0,4,1,0,0,39,39,0
7839,16,0,12986,5,3,5,0,1,4,1,0,0,39,13,0
7840,21,4,5598,9,12,2,7,0,4,1,0,0,49,39,1
7841,11,4,5809,11,8,4,4,1,4,0,0,0,49,39,0
7842,51,6,5290,8,10,2,10,0,4,1,0,59,39,39,0
7843,25,2,14561,11,8,2,3,0,4,1,0,0,39,39,1
7844,18,4,4468,12,13,2,12,0,4,1,0,0,39,19,0
7845,19,4,8222,15,9,0,1,4,4,0,0,0,39,39,0
7846,16,4,1687,11,8,2,3,0,4,1,0,0,34,39,0
7847,5,4,1948,15,9,4,1,1,4,0,0,0,29,39,0
7848,28,2,9139,9,12,2,11,0,4,1,0,0,49,39,1
7849,7,4,17672,15,9,4,8,1,4,0,0,0,39,39,0
7850,40,4,7014,3,1,3,8,1,4,1,0,0,34,0,0
7851,19,2,2053,11,8,2,10,0,4,1,108,0,39,39,1
7852,24,4,632,11,8,4,1,1,4,0,0,0,39,39,0
7853,9,6,12992,15,9,4,10,3,4,0,0,0,34,39,0
7854,8,6,2021,15,9,4,5,3,4,0,0,0,49,39,0
7855,36,7,8016,15,9,2,5,0,4,1,0,0,49,39,0
7856,11,2,9174,7,11,6,10,4,4,1,0,0,39,39,0
7857,13,2,20141,12,13,4,10,1,4,0,0,0,39,39,0
7858,21,6,12609,1,6,2,3,0,4,1,0,0,39,39,0
7859,20,2,9933,15,9,0,11,4,4,1,0,0,47,11,0
7860,13,4,10050,12,13,2,10,0,4,1,0,0,37,39,0
7861,24,4,9386,11,8,2,7,5,2,0,0,0,39,0,0
7862,12,0,5988,15,9,4,0,1,2,1,0,0,35,0,0
7863,14,4,14448,15,9,0,3,1,4,1,0,0,76,39,0
7864,19,4,8518,11,8,2,3,0,4,1,64,0,54,39,0
7865,42,6,5287,11,8,2,4,0,4,1,0,0,59,12,0
7866,16,6,6635,11,8,2,3,0,4,1,0,0,34,39,0
7867,12,4,2846,11,8,2,12,0,4,1,0,46,54,39,1
7868,32,7,5763,15,9,2,7,0,4,1,0,0,39,39,1
7869,33,1,2345,0,5,5,3,1,4,1,0,0,55,39,0
7870,16,4,4871,9,12,2,4,0,4,1,0,47,44,39,1
7871,11,4,18222,5,3,2,6,0,4,1,0,0,39,26,0
7872,64,0,8759,11,8,0,0,1,4,0,0,0,34,39,0
7873,7,4,4936,15,9,4,13,1,4,0,0,0,15,39,0
7874,15,6,646,15,9,2,3,0,4,1,0,0,49,39,0
7875,30,1,14689,11,8,2,14,0,2,1,0,0,39,39,1
7876,27,0,21187,11,8,2,0,0,2,1,0,0,39,39,0
7877,7,4,19869,15,9,4,4,3,4,1,0,0,39,39,0
7878,20,2,1576,15,9,2,13,5,4,0,91,0,35,39,1
7879,34,4,11202,9,12,2,12,0,4,1,0,0,39,39,1
7880,35,4,6169,11,8,2,14,0,4,1,0,0,49,39,0
7881,5,4,17946,15,9,4,1,1,4,0,0,0,39,39,0
7882,11,4,6858,7,11,4,8,1,3,1,0,0,39,39,0
7883,30,6,9885,15,9,2,3,0,4,1,0,0,39,39,0
7884,26,4,12819,11,8,2,3,0,4,1,0,0,39,39,0
7885,8,4,4577,11,8,4,4,1,4,1,0,0,44,39,0
7886,26,4,10603,15,9,2,14,0,4,1,0,0,59,39,1
7887,8,4,765,9,12,4,4,3,4,0,0,0,19,39,0
7888,42,4,2597,12,13,2,10,0,4,1,0,0,59,39,0
7889,12,4,8267,7,11,0,10,4,4,0,0,0,34,39,0
7890,13,4,2030,6,4,2,7,5,4,0,0,0,39,32,0
7891,7,4,1074,15,9,2,7,5,3,0,0,0,39,33,0
7892,21,4,6338,9,12,4,8,1,4,1,0,0,39,39,0
7893,20,6,2788,11,8,2,4,0,4,1,0,0,59,39,1
7894,9,4,18930,13,0,3,7,1,4,1,0,33,39,26,0
7895,13,4,7052,11,8,4,8,4,4,0,0,0,39,39,0
7896,56,2,10700,12,13,2,10,0,4,1,0,0,9,31,1
7897,13,4,17823,11,8,2,7,0,2,1,0,0,39,39,0
7898,16,4,18549,11,8,2,8,0,4,1,0,0,39,39,0
7899,29,4,281,15,9,2,14,0,4,1,0,0,57,39,0
7900,23,0,20943,11,8,2,0,5,2,0,58,0,19,39,0
7901,1,4,1034,1,6,4,8,3,4,1,0,0,39,39,0
7902,18,4,19921,9,12,2,10,5,4,0,91,0,7,0,1
7903,5,4,5772,11,8,4,1,3,4,0,0,0,39,39,0
7904,33,5,12559,11,8,2,12,0,2,1,0,0,59,39,0
7905,45,0,2482,5,3,6,0,1,2,1,0,0,39,39,0
7906,22,5,17652,9,12,2,4,0,4,1,91,0,39,39,1
7907,5,4,13558,15,9,4,12,3,4,1,0,0,39,39,0
7908,16,4,19660,11,8,4,1,4,2,0,0,0,39,39,0
7909,14,4,20302,11,8,4,6,3,1,0,0,0,39,40,0
7910,12,4,10945,9,12,4,1,3,4,1,0,0,39,39,0
7911,21,6,6188,15,9,2,7,0,4,1,0,0,44,39,1
7912,7,4,13738,9,12,4,12,3,4,0,0,0,34,39,0
7913,12,2,11364,11,8,5,11,2,4,0,0,0,39,39,0
7914,32,1,3494,12,13,2,1,0,4,1,0,0,39,39,1
7915,16,4,15168,5,3,2,7,0,4,1,0,0,39,26,0
7916,11,4,7198,11,8,4,7,1,4,1,0,0,47,39,0
7917,5,4,6106,9,12,4,1,3,4,0,0,0,59,39,0
7918,20,4,11413,11,8,2,7,0,4,1,0,0,39,39,0
7919,13,4,17696,11,8,2,3,0,4,1,0,0,49,39,0
7920,32,4,471,5,3,2,3,0,4,1,0,0,39,39,0
7921,12,4,8637,11,8,2,4,0,4,1,0,0,39,4,0
7922,8,4,7336,11,8,5,4,4,4,0,0,0,39,39,0
7923,19,4,6575,11,8,3,1,4,4,0,0,0,39,39,0
7924,19,7,4868,10,15,4,10,1,4,1,0,0,44,39,0
7925,4,4,16174,11,8,4,8,3,4,1,0,0,21,39,0
7926,1,4,9020,15,9,4,8,3,4,0,0,0,29,39,0
7927,13,2,9700,8,10,4,11,1,4,1,0,0,39,39,0
7928,27,4,17842,15,9,4,1,3,2,0,0,0,39,39,0
7929,23,4,635,15,9,2,14,0,4,1,0,0,49,39,0
7930,26,4,9240,11,8,2,4,0,4,1,0,0,43,39,0
7931,28,4,13423,9,12,2,4,0,4,1,0,0,49,39,1
7932,12,4,6375,15,9,3,12,3,1,0,0,0,25,19,0
7933,23,4,6728,15,9,2,1,5,4,0,0,0,39,39,0
7934,26,4,21634,15,9,2,8,0,4,1,0,0,47,39,0
7935,3,4,15951,15,9,4,8,1,4,0,0,0,19,39,0
7936,15,7,2404,9,12,2,13,0,4,1,0,0,19,39,0
7937,2,4,5440,15,9,4,8,3,4,0,0,0,15,39,0
7938,4,4,5321,11,8,4,7,3,4,1,0,0,39,39,0
7939,6,4,5597,8,10,2,6,0,4,1,0,0,39,39,0
7940,7,4,1438,1,6,4,8,1,2,0,0,0,39,39,0
7941,35,4,2995,8,10,0,8,1,4,1,0,0,31,39,0
7942,34,0,2624,15,9,0,0,4,4,0,0,0,39,39,0
7943,2,4,17572,15,9,4,8,1,4,1,0,0,34,39,0
7944,37,4,5814,15,9,2,12,0,4,1,0,0,44,39,1
7945,33,4,4256,11,8,0,7,2,4,0,0,0,47,39,0
7946,12,4,4704,15,9,0,7,1,4,1,0,0,39,39,0
7947,0,4,11176,0,5,4,13,3,4,1,0,0,9,39,0
7948,30,4,14016,11,8,0,8,4,4,0,0,0,36,33,0
7949,29,4,20383,9,12,0,10,4,2,0,0,0,31,39,0
7950,13,4,10058,15,9,2,6,0,4,1,0,0,43,39,0
7951,41,4,20053,15,9,2,8,5,4,0,0,0,29,39,0
7952,31,4,5481,9,12,0,10,1,2,0,0,0,39,39,0
7953,6,4,14386,15,9,4,11,3,4,1,0,0,39,26,0
7954,6,4,10129,8,10,4,1,3,4,0,0,0,35,39,0
7955,28,4,17239,11,8,2,3,0,4,1,0,0,39,39,0
7956,3,4,10796,15,9,4,12,3,2,1,0,0,19,39,0
7957,9,4,13832,5,3,4,7,3,4,1,0,0,47,39,0
7958,33,2,6600,9,12,4,10,3,4,0,0,0,39,39,1
7959,32,4,8966,11,8,2,12,0,4,1,0,0,47,39,1
7960,9,4,17286,15,9,4,8,2,4,1,0,0,39,27,0
7961,30,4,12368,14,14,0,1,1,4,1,0,0,39,39,0
7962,14,4,13888,2,7,4,12,1,4,1,71,0,49,39,0
7963,2,0,181,15,9,4,0,3,4,0,0,0,39,39,0
7964,6,4,19959,0,5,2,8,0,4,1,0,0,39,0,0
7965,18,4,7645,11,8,2,3,0,4,1,0,37,39,39,0
7966,29,4,21143,15,9,2,3,0,4,1,0,47,49,39,1
7967,11,6,14014,1,6,4,3,1,4,1,0,0,39,39,0
7968,41,4,17875,15,9,2,4,0,4,1,94,0,44,39,1
7969,4,4,9930,11,8,4,1,3,4,0,0,0,39,39,0
7970,33,6,19655,0,5,0,12,1,4,0,0,0,49,39,0
7971,13,0,4274,6,4,4,0,1,4,0,0,0,29,39,0
7972,14,4,499,9,12,4,10,1,4,0,0,0,39,39,0
7973,14,6,17763,9,12,2,1,5,4,0,0,0,19,39,0
7974,18,6,10678,11,8,2,3,0,4,1,50,0,39,39,1
7975,16,4,15593,10,15,2,10,0,4,1,0,0,59,39,1
7976,17,4,6635,12,13,2,10,0,4,1,94,0,54,39,1
7977,50,0,8313,14,14,2,0,0,4,1,85,0,9,39,1
7978,20,4,12449,11,8,2,6,0,4,1,0,0,44,39,1
7979,31,4,1389,12,13,2,10,0,4,1,0,0,39,39,1
7980,17,1,2244,9,12,4,4,4,1,1,14,0,39,1,0
7981,7,4,16185,15,9,4,4,3,4,1,0,0,39,39,0
7982,38,4,10060,11,8,0,9,1,4,0,0,0,39,10,0
7983,33,4,11984,11,8,2,13,0,4,1,0,44,39,39,1
7984,23,4,13615,9,12,2,12,0,4,1,0,50,59,39,1
7985,16,4,7184,9,12,4,6,1,4,1,0,0,29,39,0
7986,34,1,11674,15,9,2,3,0,4,1,0,0,39,39,0
7987,13,4,12340,15,9,4,7,1,4,1,0,0,39,39,0
7988,24,4,9101,11,8,2,7,0,4,1,0,0,39,39,0
7989,30,2,9885,8,10,2,4,0,4,1,0,0,39,39,1
7990,10,4,13713,5,3,4,5,3,4,1,0,0,49,0,0
7991,20,4,5454,9,12,5,10,4,4,0,76,0,31,39,1
7992,23,4,7305,8,10,2,3,0,4,1,0,0,39,39,0
7993,19,4,4442,11,8,2,7,0,4,1,0,0,39,39,0
7994,20,4,10325,11,8,2,7,0,2,1,0,0,39,39,0
7995,21,4,12353,14,14,5,10,1,4,1,0,0,34,39,1
7996,23,6,20659,15,9,2,3,0,4,1,0,0,49,39,0
7997,18,4,21309,9,12,0,4,4,4,0,0,0,39,39,0
7998,30,6,11947,11,8,2,7,5,4,0,0,0,19,39,1
7999,3,0,1708,15,9,4,0,3,4,1,0,0,59,39,0
8000,16,4,8212,12,13,2,10,0,4,1,0,0,44,39,1
8001,28,4,11611,15,9,0,1,1,4,0,0,0,39,39,0
8002,49,0,13901,15,9,2,0,0,4,1,0,42,39,39,1
8003,18,6,10425,11,8,4,12,4,2,0,0,0,37,11,0
8004,15,4,2674,1,6,2,1,0,4,1,0,0,44,39,0
8005,6,4,11615,15,9,2,8,0,2,1,0,0,49,39,0
8006,2,4,6136,11,8,4,8,3,4,0,0,0,14,39,0
8007,27,0,9834,15,9,2,0,0,4,1,0,0,39,39,0
8008,3,4,6861,11,8,4,6,3,2,1,0,0,34,39,0
8009,27,5,17087,9,12,2,12,0,4,1,0,0,29,39,0
8010,24,7,14903,11,8,2,1,0,4,1,58,0,39,39,0
8011,2,4,18823,15,9,4,1,2,4,0,0,0,39,39,0
8012,31,4,1462,11,8,0,8,1,4,0,0,0,34,39,0
8013,28,4,13254,15,9,2,12,0,4,1,0,0,64,39,1
8014,23,4,9804,5,3,2,8,0,1,1,0,0,41,1,0
8015,17,4,12978,11,8,2,3,0,4,1,0,0,54,39,1
8016,3,4,8109,15,9,4,12,2,3,0,0,0,39,39,0
8017,16,4,10561,15,9,5,1,4,4,0,0,0,39,39,0
8018,13,4,10253,11,8,2,1,3,4,0,0,0,19,39,0
8019,6,4,17387,15,9,4,6,3,4,1,0,0,31,5,0
8020,17,4,4913,0,5,0,8,4,4,0,0,0,37,39,0
8021,31,7,3043,15,9,2,3,0,4,1,0,0,39,39,1
8022,15,0,5897,1,6,0,0,1,4,0,0,0,48,39,0
